displacement (mm),userSpeed (Gamma/kA),userSpeed (m/s),longSpeed (Gamma/kA),longSpeed (m/s),forceProjOnVelAve (1e-3\hbar*k*\Gamma),forceProjOnVelStd (1e-3\hbar*k*\Gamma),accelProjOnVelAve (mm/ms^2),accelProjOnVelStd (mm/ms^2),forceProjOnPosAve (1e-3\hbar*k*\Gamma),forceProjOnPosStd (1e-3\hbar*k*\Gamma),accelProjOnPosAve (mm/ms^2),accelProjOnPosStd (mm/ms^2),forceProjOnLongAve (1e-3\hbar*k*\Gamma),forceProjOnLongStd (1e-3\hbar*k*\Gamma),accelProjOnLongAve (mm/ms^2),accelProjOnLongStd (mm/ms^2),PF1Down,PF0,PF1Up,PF2,PExc
0.5,-5.0,-21.978450000000002,32.0,140.66208,-23.139406573573126,5.571624105588507,-5.391230085092172,1.2981278238647218,23.1512247224956,5.564875040378309,5.393983585265927,1.2965553650684352,0.0,0.0,0.0,0.0,0.2585126673441657,0.057718716343984275,0.23381715383332285,0.26074173949111246,0.1892097229874272
0.5,-4.0,-17.58276,32.0,140.66208,-24.081502663571346,3.806107364427471,-5.610728228542693,0.8867816235887018,24.100378539737218,3.810520444046355,5.615126102409699,0.8878098231466113,0.0,0.0,0.0,0.0,0.2557816493990025,0.05733107161944563,0.2266209171462706,0.2741296186259893,0.186136743209305
0.5,-3.0,-13.18707,32.0,140.66208,-24.64369551184912,3.4693285096454765,-5.741713048210468,0.8083158129746482,24.64611180848805,3.4757044601659985,5.742276019049538,0.8098013401059513,0.0,0.0,0.0,0.0,0.26521517907323056,0.058680927352995155,0.23002131546874413,0.25856662099546673,0.1875159571095768
0.5,-2.0,-8.79138,32.0,140.66208,-18.046108192317575,1.1150558065540828,-4.204546953091003,0.2597958764299807,18.05437710221493,1.1354235634084784,4.206473519170724,0.2645413422728545,0.0,0.0,0.0,0.0,0.26870199977465603,0.055900026949959145,0.24313518460334954,0.2596002958709399,0.17266249280110763
0.5,-1.0,-4.39569,32.0,140.66208,-4.992447752424167,0.8440569169791685,-1.1631860322580325,0.1966560823364089,4.960658065781039,0.8921348906147797,1.1557793809905874,0.20785772733410735,0.0,0.0,0.0,0.0,0.2338558423600665,0.05286749834311334,0.2280098869672657,0.332036101955242,0.15323067037432236
0.5,-0.75,-3.2967675,32.0,140.66208,-1.4746559783372328,0.8635928515413949,-0.343578805718053,0.20120774263147254,1.323339845342965,0.9420797351248879,0.30832379232932655,0.21949433294289875,0.0,0.0,0.0,0.0,0.2314136667281984,0.05097227932043305,0.21779648772560492,0.35365164400989396,0.14616592221587954
0.5,-0.5,-2.197845,32.0,140.66208,3.569450852057247,1.7401325744583374,0.8316432299023021,0.4054319654931419,-3.2751128943396717,1.587078702450892,-0.7630656867494077,0.3697720778126703,0.0,0.0,0.0,0.0,0.23675998491812006,0.048137720846135476,0.202272393434474,0.386075274840011,0.12675462596126905
0.5,-0.25,-1.0989225,32.0,140.66208,2.604396332433843,2.3467293819798174,0.6067960220274953,0.5467624247610815,-2.4936056894791654,2.22613205255789,-0.5809830070936498,0.5186645585304147,0.0,0.0,0.0,0.0,0.2412682197241542,0.0442847969529047,0.1965064029316574,0.41035365671718094,0.1075869236741119
0.5,-0.1,-0.43956900000000004,32.0,140.66208,1.2961488843662738,0.907235338066863,0.3019885941299257,0.21137596736948494,-1.4062513618660302,0.8673796102674652,-0.3276412739967374,0.20209001623274508,0.0,0.0,0.0,0.0,0.23097234964221142,0.03833758607031351,0.2158245724859498,0.4172769399239404,0.09758855187759401
0.5,-0.05,-0.21978450000000002,32.0,140.66208,0.0992834058457745,0.24545520567544693,0.023131953831411593,0.05718839353863407,-0.11060430245954198,0.29165298127468986,-0.02576959962497598,0.06795197284145955,0.0,0.0,0.0,0.0,0.22667504482921,0.035259287992280924,0.2200706073435024,0.4269480273978746,0.09104703243714399
0.5,0.05,0.21978450000000002,32.0,140.66208,0.8145371213503219,0.19081736386506878,0.18977829098968663,0.04445837059634167,0.8382042565071893,0.21676140388695472,0.1952924760955125,0.05050304977383487,0.0,0.0,0.0,0.0,0.2412632899612724,0.03677760687372402,0.21583634263050888,0.41737294509284406,0.08874981544166177
0.5,0.1,0.43956900000000004,32.0,140.66208,1.6525946491127412,0.475553434145233,0.3850365808833777,0.11079877839912905,1.547188432023138,0.4157937538287571,0.36047807861918263,0.09687542278612789,0.0,0.0,0.0,0.0,0.24785634600292022,0.03997606227085618,0.2091266687334377,0.407920364285791,0.09512055870700317
0.5,0.25,1.0989225,32.0,140.66208,2.5515097524370827,1.3690148685278294,0.594474024042387,0.3189655760046587,2.6111434992528553,1.4044890899208746,0.6083680385192811,0.3272306837986428,0.0,0.0,0.0,0.0,0.24398204194383022,0.04442433188202455,0.19918446035876833,0.40546914836706105,0.1069400174483246
0.5,0.5,2.197845,32.0,140.66208,3.4217476821746553,0.8447578686326189,0.7972299976267629,0.1968193964486469,3.4136185789358073,0.8212246596155708,0.7953360049780427,0.1913364146769203,0.0,0.0,0.0,0.0,0.23872680444584862,0.049025886922941596,0.20307968515813113,0.3817105746901872,0.12745704878289932
0.5,0.75,3.2967675,32.0,140.66208,-2.9145705292585165,2.4542913729921816,-0.6790632366694764,0.5718231989047257,-2.857981723384736,2.3732930673321415,-0.6658786603176096,0.5529514745617764,0.0,0.0,0.0,0.0,0.23042315571704214,0.05102775398496173,0.222534793808077,0.34945478551593345,0.1465595109739954
0.5,1.0,4.39569,32.0,140.66208,-4.135677924606727,0.9931438508600758,-0.9635679799522355,0.23139171657479293,-4.225007357039363,0.9710482984291127,-0.9843807662302145,0.2262436931527668,0.0,0.0,0.0,0.0,0.2384764242472242,0.05293437070746426,0.23026924401569915,0.32593783495625733,0.15238212607336513
0.5,2.0,8.79138,32.0,140.66208,-21.128174412293994,1.1028687440413472,-4.922634864142274,0.2569564234017169,-21.26732978068301,1.0420549232613847,-4.955056551629184,0.2427874645247517,0.0,0.0,0.0,0.0,0.2664854044620215,0.055219649646293084,0.24498642622925168,0.2591635947074929,0.1741449249549519
0.5,3.0,13.18707,32.0,140.66208,-23.517505162769215,4.879436306209145,-5.479322944462769,1.1368555943162908,-23.499125364792352,4.864533412962567,-5.475040651418835,1.133383382262347,0.0,0.0,0.0,0.0,0.2687346717849583,0.05984089110882213,0.22940209569763154,0.2565121239917741,0.18551021741682608
0.5,4.0,17.58276,32.0,140.66208,-23.807193061092892,3.409604188760973,-5.546817074347388,0.7944006957247542,-23.81316764440075,3.401991138516244,-5.548209087283103,0.7926269378114646,0.0,0.0,0.0,0.0,0.25342690918454214,0.05701791335279354,0.22831347745945446,0.27660773269897204,0.18463396730425155
0.5,5.0,21.978450000000002,32.0,140.66208,-26.185781196558164,2.168778510452257,-6.1010022421990575,0.5053018069532147,-26.182972626587535,2.170610928895106,-6.100347875939767,0.5057287405224121,0.0,0.0,0.0,0.0,0.25774098281982294,0.05786947912631652,0.2271120937265293,0.26892870642026173,0.1883487379070828
1.5,-5.0,-21.978450000000002,32.0,140.66208,-23.099606203522185,4.974817946587775,-5.381957031708794,1.1590784792264852,23.09263761500314,4.977295420854638,5.380333426368914,1.1596557037875423,0.0,0.0,0.0,0.0,0.2615595892071811,0.056381135199754545,0.2410370633048003,0.2573462495118366,0.18367596277643974
1.5,-4.0,-17.58276,32.0,140.66208,-23.10123027851928,0.8826741600538425,-5.382335423520915,0.20565348000110412,23.08075475042436,0.894553717158844,5.377564848151037,0.20842128761356032,0.0,0.0,0.0,0.0,0.25396938519078993,0.057024201172680374,0.23526071121600595,0.2701006015962664,0.1836451008242706
1.5,-3.0,-13.18707,32.0,140.66208,-23.386225602943625,4.443485266950293,-5.448736234719846,1.0352837432402242,23.377657776938335,4.434077222797758,5.446740024437759,1.0330917712674017,0.0,0.0,0.0,0.0,0.26783246832452295,0.05990129208718624,0.2331203013911412,0.2570073261644049,0.1821386120327571
1.5,-2.0,-8.79138,32.0,140.66208,-16.724692402840805,2.9134511373861334,-3.8966714448539346,0.6788024305368641,16.70049520808382,2.931720920812698,3.8910337616258053,0.6830590913870133,0.0,0.0,0.0,0.0,0.270001328164167,0.05940925207738547,0.24280452797285174,0.26071306188792365,0.16707182989768388
1.5,-1.0,-4.39569,32.0,140.66208,-4.666965493814869,1.2758406641499769,-1.087352205699047,0.29725699967625385,4.692145790841665,1.2399494252618057,1.093218941064571,0.28889473134106985,0.0,0.0,0.0,0.0,0.23398110498324415,0.05383693323234366,0.22629296732148504,0.3360466111264365,0.14984238333650146
1.5,-0.75,-3.2967675,32.0,140.66208,1.3243993408682746,2.0631172767721244,0.3085706432644578,0.48068388859679234,-1.3134276977999244,2.0102029262764933,-0.3060143697487603,0.46835542038745803,0.0,0.0,0.0,0.0,0.2309001255112308,0.05264595639678467,0.2124925599888662,0.3628543535661759,0.14110700453695138
1.5,-0.5,-2.197845,32.0,140.66208,5.585899024242642,2.2400570910362925,1.3014537246679996,0.521908941057777,-5.955473291750215,2.2349713125333763,-1.3875605097891988,0.5207240099756484,0.0,0.0,0.0,0.0,0.23980766581762053,0.04948827755254497,0.186057210869417,0.40261943799249844,0.12202740776792699
1.5,-0.25,-1.0989225,32.0,140.66208,2.4414693559922496,2.6351801356367557,0.5688358083862262,0.613968313392592,-2.5754431115785827,2.631402809233417,-0.6000502364413831,0.6130882374199371,0.0,0.0,0.0,0.0,0.24682269322970973,0.04626258935276725,0.1702135298883109,0.43279258837076023,0.10390859915846071
1.5,-0.1,-0.43956900000000004,32.0,140.66208,0.35138342361649216,1.0433515270366507,0.08186851632433169,0.2430895591035142,-0.4862136454013024,0.9807914592119433,-0.11328249168946021,0.22851374365597535,0.0,0.0,0.0,0.0,0.24674174733496024,0.04213338298633427,0.18045877853389947,0.43445582243368835,0.09621026871112665
1.5,-0.05,-0.21978450000000002,32.0,140.66208,-0.21683507561560125,0.24026959399562972,-0.05052021448541194,0.05598020241199712,0.2040183859364035,0.11335671750401691,0.04753406517470767,0.02641088239717035,0.0,0.0,0.0,0.0,0.2501829749201164,0.04001190764700901,0.1858731037243834,0.43141222593990974,0.09251978776859232
1.5,0.05,0.21978450000000002,32.0,140.66208,1.6154374253220916,0.5646164812946799,0.3763793518338032,0.13154949980312813,1.812674259693403,0.4949174238874039,0.4223333892448307,0.11531037742106055,0.0,0.0,0.0,0.0,0.24364394090471111,0.04100797198471606,0.1987738025439268,0.4226055999550916,0.09396868461156563
1.5,0.1,0.43956900000000004,32.0,140.66208,1.7371003858277587,1.1409376473037542,0.4047254985179897,0.26582606385347984,1.560201137111693,1.1022347165292194,0.363509897388553,0.25680870188659116,0.0,0.0,0.0,0.0,0.2589113931725628,0.04371588867370331,0.18567825258509257,0.41686676439413894,0.09482770117451068
1.5,0.25,1.0989225,32.0,140.66208,3.9493317582395933,1.2037899329070483,0.9201513497475765,0.28046996286549153,3.809967970040439,1.195719666741363,0.887681102711519,0.278589678614951,0.0,0.0,0.0,0.0,0.2390224390888267,0.04615821080232661,0.19502958099946713,0.4099593226634247,0.1098304464459648
1.5,0.5,2.197845,32.0,140.66208,2.4139077982717057,1.2853031478486594,0.5624142651758354,0.2994616554712859,2.718173525662071,1.1506149104840557,0.6333048706956332,0.2680807609319512,0.0,0.0,0.0,0.0,0.24011986222490345,0.05147745338344073,0.20170804466921669,0.378638418661997,0.12805622106045086
1.5,0.75,3.2967675,32.0,140.66208,-0.8200084145761957,2.005909005992592,-0.1910530428097,0.4673549836587135,-0.9637290636271704,1.9519836577520397,-0.22453839104233364,0.4547909639696534,0.0,0.0,0.0,0.0,0.24695511380987667,0.0534497137354675,0.21515729685029636,0.342387561099427,0.14205031450494165
1.5,1.0,4.39569,32.0,140.66208,-9.703841698908981,0.5962163798620752,-2.2608895842591865,0.13891193251291803,-9.755315365666904,0.598870273382327,-2.272882388825413,0.13953026084141343,0.0,0.0,0.0,0.0,0.2366843244416934,0.0545126243010703,0.2382885922398415,0.31848255757518207,0.15203190144222295
1.5,2.0,8.79138,32.0,140.66208,-21.42842392487366,2.866953128879658,-4.99258973528847,0.6679689002317577,-21.55708622507958,2.842029385061086,-5.022566652003332,0.6621619389736727,0.0,0.0,0.0,0.0,0.2740981018421078,0.05935160545050663,0.23206284745811703,0.2632896721241322,0.17119777312514894
1.5,3.0,13.18707,32.0,140.66208,-32.73138529317045,2.97697996549413,-7.626056811708248,0.6936039565949108,-32.696717162564894,2.9425613373872412,-7.617979514301321,0.6855847905567731,0.0,0.0,0.0,0.0,0.2626864642625532,0.06295467243634238,0.2242466818760978,0.26250127483621183,0.1876109065888074
1.5,4.0,17.58276,32.0,140.66208,-25.35945772276409,1.7615033767165584,-5.908477859269364,0.41041113000674967,-25.3675305973111,1.744604632186778,-5.910358751244385,0.4064739063091771,0.0,0.0,0.0,0.0,0.2560826968304613,0.0561904490271908,0.2288493117015294,0.27987423696048186,0.17900330548034993
1.5,5.0,21.978450000000002,32.0,140.66208,-21.40134064036217,3.3817733748777945,-4.986279624534455,0.7879164187566945,-21.396327235832842,3.383372255441732,-4.985111555801088,0.7882889405398854,0.0,0.0,0.0,0.0,0.26769097384248,0.05738270901439816,0.2305927870134108,0.26361619008195913,0.18071734004776496
3.0,-5.0,-21.978450000000002,32.0,140.66208,-15.461756012610838,3.304589505961606,-3.6024210006639947,0.7699334166921558,15.430077365312481,3.286930087265824,3.595040220356302,0.7658189641864173,0.0,0.0,0.0,0.0,0.279753376010738,0.05411335326730809,0.2570195599474223,0.25001989455867263,0.15909381621586938
3.0,-4.0,-17.58276,32.0,140.66208,-19.383540785752622,2.254973089406589,-4.516154202463797,0.5253842064630259,19.381874675644934,2.237668409753047,4.515766016928049,0.5213524042962578,0.0,0.0,0.0,0.0,0.2727748355978571,0.0502937243142374,0.25545132483525906,0.257619373807206,0.16386074144545176
3.0,-3.0,-13.18707,32.0,140.66208,-27.607226647442893,4.8631284328671684,-6.43218357369782,1.1330560371796117,27.602641616647812,4.854349216079344,6.431115311385867,1.1310105751441193,0.0,0.0,0.0,0.0,0.27320846333075366,0.061878149589133624,0.24440553163172712,0.2509939370265422,0.16951391842185487
3.0,-2.0,-8.79138,32.0,140.66208,-20.923545806798423,2.7222787302696703,-4.874958624446563,0.6342613387241274,20.986963770228684,2.8035011018678864,4.889734320240377,0.6531852679939012,0.0,0.0,0.0,0.0,0.26848096372544367,0.06225643048428448,0.24792520430420853,0.2634386752180786,0.15789872626799553
3.0,-1.0,-4.39569,32.0,140.66208,-4.0294354264052235,1.0192492577462295,-0.9388146332837238,0.23747399247675752,3.991140210803989,1.0099183619408094,0.9298922645182147,0.23529999522980594,0.0,0.0,0.0,0.0,0.23844493578574327,0.05672827559832911,0.23192906951463693,0.33371651292346904,0.13918120617783092
3.0,-0.75,-3.2967675,32.0,140.66208,1.8095569794910762,0.9256066171082792,0.4216070968588522,0.2156562755941056,-1.8390939758965528,0.9133594277340475,-0.4284888957994668,0.21280281366100717,0.0,0.0,0.0,0.0,0.2381484912984364,0.05589271872022218,0.2155503015826662,0.3595975961218105,0.13081089227687337
3.0,-0.5,-2.197845,32.0,140.66208,9.246649085465792,2.7074298127195293,2.154368677405341,0.6308017024204547,-9.121684084360494,2.6473918085650676,-2.1252531911719177,0.6168135003800409,0.0,0.0,0.0,0.0,0.24133539098392526,0.05355027026690143,0.18345285820416096,0.40583961401278357,0.11582186653223693
3.0,-0.25,-1.0989225,32.0,140.66208,6.546677399555918,0.9714952727582252,1.525304637422633,0.22634783331049788,-6.504657157092829,1.0513100164285207,-1.515514377908865,0.2449438005813548,0.0,0.0,0.0,0.0,0.22764868397617677,0.05040349157004595,0.1641989366948315,0.455197582215939,0.10255130554301631
3.0,-0.1,-0.43956900000000004,32.0,140.66208,3.9404721607502418,0.4835751238976816,0.9180871598827877,0.1126677448736655,-3.8874332020990847,0.4358328888232158,-0.9057296593283591,0.10154432330947724,0.0,0.0,0.0,0.0,0.24972979360413328,0.050494056907778195,0.14759657698408363,0.4574993366721909,0.09468023583182272
3.0,-0.05,-0.21978450000000002,32.0,140.66208,2.1590494105827323,0.3298967482464821,0.5030350324898907,0.07686235463582476,-2.0637362935378736,0.24963117605778512,-0.48082811277125737,0.05816134922304768,0.0,0.0,0.0,0.0,0.24939593081526745,0.050863040226645256,0.15803615566469062,0.44505870662406055,0.09664616666934864
3.0,0.05,0.21978450000000002,32.0,140.66208,2.718289295776304,1.7314639770092504,0.633331843873222,0.40341227656056383,2.74320403096708,1.7595650546309696,0.6391367062190014,0.4099595220405212,0.0,0.0,0.0,0.0,0.2714532273111272,0.05288664538335844,0.1493810305571571,0.43188972991487806,0.09438936683349095
3.0,0.1,0.43956900000000004,32.0,140.66208,2.4919054450279035,1.1717236434435734,0.5805868686270687,0.272998866149027,2.518039144448018,1.1418811181112718,0.5866757363817581,0.266045882291162,0.0,0.0,0.0,0.0,0.2602029112699114,0.054710774191241755,0.15974975761204005,0.42396308084792356,0.10137347607889202
3.0,0.25,1.0989225,32.0,140.66208,5.225545907938345,1.510901549202184,1.217495367494951,0.3520236295503822,5.426090872659079,1.5435768752469126,1.2642201633006893,0.3596366251668611,0.0,0.0,0.0,0.0,0.2641944297864065,0.056615087455814644,0.16745196301130777,0.40387742814464966,0.10786109160183137
3.0,0.5,2.197845,32.0,140.66208,1.1411855898127203,1.412332762906969,0.26588383176163516,0.3290581743025934,1.5549482971088078,1.2364765722574453,0.3622860427937652,0.28808559435915637,0.0,0.0,0.0,0.0,0.25975617072676666,0.05948536589357668,0.19455822793249053,0.36174814384574033,0.1244520916014344
3.0,0.75,3.2967675,32.0,140.66208,-9.395510808782184,3.560766494646806,-2.1890518400314116,0.8296198690701218,-9.15121813886351,3.4250087647262926,-2.1321343046812524,0.7979897943962461,0.0,0.0,0.0,0.0,0.25955202150749257,0.06128578135225747,0.22170226022455103,0.32207740622813996,0.13538253068756892
3.0,1.0,4.39569,32.0,140.66208,-18.11344915647787,3.341996710631905,-4.220236665391349,0.778648888568087,-18.050252032148403,3.334695089716912,-4.2055124227063425,0.7769476903017579,0.0,0.0,0.0,0.0,0.258926562194674,0.06071787509577101,0.23558938638995525,0.3019420505547468,0.1428241257648629
3.0,2.0,8.79138,32.0,140.66208,-30.080438435150256,7.892968894094338,-7.0084150234671725,1.8389759144098563,-30.138873536433948,7.882489205134361,-7.022029766570647,1.8365342608512918,0.0,0.0,0.0,0.0,0.2782913234513157,0.06801395676282962,0.21271656610206519,0.2799343412508464,0.1610438124329533
3.0,3.0,13.18707,32.0,140.66208,-38.19979010464089,3.2854928296564765,-8.900135662577837,0.7654840987939577,-38.20942477620323,3.27512747141669,-8.902380436272516,0.7630690830498238,0.0,0.0,0.0,0.0,0.2793770812974684,0.06777289992434185,0.21110499055819595,0.2679791467282862,0.17376588149172006
3.0,4.0,17.58276,32.0,140.66208,-21.91082749893667,3.460036181278913,-5.104984521791541,0.8061508015215201,-21.93366676885302,3.452053940937108,-5.110305823299557,0.8042910263306419,0.0,0.0,0.0,0.0,0.2860361303539063,0.0536165995835448,0.22685020542250917,0.28045675494613415,0.15304030969391627
3.0,5.0,21.978450000000002,32.0,140.66208,-15.647590942778788,1.8807149489644182,-3.6457185183940592,0.43818612988629746,-15.607069423087804,1.8641197903606352,-3.636277444987225,0.43431963840791316,0.0,0.0,0.0,0.0,0.31700407854128854,0.061755820883662965,0.2177455485268201,0.25153736885352157,0.15195718319471724
4.5,-5.0,-21.978450000000002,32.0,140.66208,-16.163007381364586,2.5014758006741706,-3.765804943308185,0.5828166574127549,16.162890680367855,2.489459094231688,3.765777753245098,0.5800168954961972,0.0,0.0,0.0,0.0,0.3248580820110813,0.06381531469303683,0.2439576400616571,0.25079354226944817,0.11657542096478438
4.5,-4.0,-17.58276,32.0,140.66208,-25.47099819982725,4.129743677862166,-5.93446557739586,0.9621853649970977,25.424277560158558,4.10742495204953,5.923580176451124,0.9569853446042055,0.0,0.0,0.0,0.0,0.3142975177856651,0.05079034096475705,0.24426462155834136,0.25836527123199354,0.13228224845925146
4.5,-3.0,-13.18707,32.0,140.66208,-34.94754715364246,4.511796043269397,-8.142398423910864,1.051199411226635,34.95006508111862,4.490015644821384,8.14298507362975,1.0461248152552616,0.0,0.0,0.0,0.0,0.2857837172894381,0.05971796159916927,0.2527620746199922,0.2520652376799656,0.14967100881144552
4.5,-2.0,-8.79138,32.0,140.66208,-21.265371833694253,3.8987513401453984,-4.954600371273943,0.9083666624057068,21.235662673189342,3.8882168035799958,4.947678459970486,0.905912229951559,0.0,0.0,0.0,0.0,0.27759488711600244,0.07632924478444886,0.264223429019169,0.24641698542322168,0.13543545365716747
4.5,-1.0,-4.39569,32.0,140.66208,-5.408687779439955,1.0938347187648834,-1.2601654318434117,0.2548515937594746,5.339170773223392,1.0637430020745937,1.2439687254089302,0.24784055102521363,0.0,0.0,0.0,0.0,0.254125480671329,0.06788511223373324,0.245614055861402,0.3153244117997609,0.11705093943378339
4.5,-0.75,-3.2967675,32.0,140.66208,1.894583672028551,1.1541327958726482,0.4414173915345783,0.2689003899696529,-1.6802870811609862,1.105495986134512,-0.3914886163888334,0.25756854223754166,0.0,0.0,0.0,0.0,0.2513810703361635,0.07071042770054604,0.22402787702537952,0.3430412027275127,0.1108394222104058
4.5,-0.5,-2.197845,32.0,140.66208,5.9913344639078625,0.8256116825954006,1.3959157729031537,0.19235854332130226,-6.226853895303551,0.8884334370519329,-1.4507892390885124,0.20699532890815195,0.0,0.0,0.0,0.0,0.24987160645097084,0.06567002813154486,0.20799005639147425,0.3706516446895797,0.10581666433643758
4.5,-0.25,-1.0989225,32.0,140.66208,8.395374914598882,0.7002214560453552,1.9560310534024412,0.16314398418368042,-8.407276682285255,0.6251533312909627,-1.9588040358388117,0.14565392749961917,0.0,0.0,0.0,0.0,0.26358355229120023,0.06735715595307896,0.19108511415120677,0.3759065262836526,0.10206765132087052
4.5,-0.1,-0.43956900000000004,32.0,140.66208,7.989013803834181,0.34746589737792344,1.8613533338680015,0.08095577531477484,-7.996449896799304,0.4554427580293162,-1.8630858626595954,0.10611320957250668,0.0,0.0,0.0,0.0,0.280898235016504,0.07573379486548877,0.17070374037952726,0.376068275255152,0.09659595448333663
4.5,-0.05,-0.21978450000000002,32.0,140.66208,6.502649389781345,0.44422792472773015,1.5150465899602361,0.1035002753772168,-6.564267179217902,0.4405392193645569,-1.5294028647908375,0.10264084714314566,0.0,0.0,0.0,0.0,0.27833378195558345,0.07658325899395715,0.17566713109648996,0.37013400283137055,0.09928182512261047
4.5,0.05,0.21978450000000002,32.0,140.66208,2.517253188796673,1.6211323272536755,0.5864926172624494,0.3777062020504492,2.6143090848261368,1.7798306503634647,0.6091055855313596,0.41468118545301863,0.0,0.0,0.0,0.0,0.2842721209418458,0.0827659298069207,0.1658574793271955,0.369183440323367,0.0979210296006828
4.5,0.1,0.43956900000000004,32.0,140.66208,2.7002810904376324,1.2353017175649814,0.629136127872828,0.2878118659926365,2.6635481510984094,1.1557512825965712,0.6205777524862415,0.26927747977489885,0.0,0.0,0.0,0.0,0.27486159153660417,0.07939815860111255,0.18604307864120542,0.352280364949437,0.1074168062716503
4.5,0.25,1.0989225,32.0,140.66208,0.8908788035641932,0.051143451440574084,0.20756507271156613,0.011915867988454497,0.7479587930872065,0.14137794501612885,0.17426626455953675,0.03293952366997818,0.0,0.0,0.0,0.0,0.2739332794402017,0.08166420735460625,0.19162592195956546,0.3374379904784318,0.11533860076720509
